NÓMINA,apvCurso,apvFecIni,apvFecTer,apvPlantel,apvPromedio,apvTitulo,TERMINADO
554824,MODELO DE LIDERAZGO UAG,2016-09-14,2016-09-15,UNIVERSIDA AUTONOMA DE GUADALAJARA,0.0,Constancia,SI
565291,MODELO DE LIDERAZGO UAG,2016-09-14,2016-09-15,UNIVERSIDA AUTONOMA DE GUADALAJARA,0.0,Constancia,SI
2456047,DISEÑO INDUSTRIAL,2013-05-03,2016-05-03,UNIVERSIDA AUTONOMA DE GUADALAJARA,0.0,Certificado,SI
4617729,MESTRIA EN GESTION DE TECNOLOGIAS DE  LA INFORMACION,2009-01-16,2010-01-16,TEC MILENIO,0.0,Pasante,SI
4621296,MAESTRIA EN GESTION DE TECNOLOGIAS DE LA INFORMACION,2007-01-16,2009-01-16,TEC MILENIO,9.2,Titulo,SI
4664363,MAESTRIA EN ADMINISTRACION DE NEGOCIOS AREA CALIDAD Y PRODUCTIVIDAD,2009-07-23,2010-07-23,TEC MILENIO,0.0,Titulo,SI
4658867,Preparatoria,2015-06-20,2018-06-20,TEC MILENIO,0.0,Certificado,SI
4672410,DISEÑO GRAFICO Y ANIMACIÓN,2010-08-03,2018-08-06,TEC MILENIO,0.0,Titulo,SI
566317,ADMINISTRACIÓN DE NEGOCIOS AREA CALIDAD Y PRODUCTIVIDAD,2010-05-30,2015-05-08,TEC MILENIO,0.0,Titulo,SI
557821,MAESTRIA EN ADMINISTRACION DE NEGOCIOS,2012-07-29,2012-07-30,TEC MILENIO,0.0,Titulo,SI
560069,Secundaria,1991-06-27,1991-06-30,SRIA.DE EDUC. PUBLICA,6.2,Certificado,SI
549530,LOCUTORA CATEGORIA A,2009-04-02,2009-04-03,SRIA.DE EDUC. PUBLICA,0.0,Diploma,SI
545527,LIC. DISEÑO GRAFICO,2002-06-18,2006-06-18,UNIVERSIDAD GESTALT,0.0,Titulo,SI
544621,Secundaria,1968-06-05,1968-06-06,MA. LUISA BAÑUELOS,6.6,Certificado,SI
548067,"LIC.EN CRIMINOLOGIA,CRIMINALISTICA Y TECNICAS PERICIALES",2013-08-08,2013-08-09,C.L.E.U.,0.0,Pasante,SI
545400,LIC. EN EDUCACION PREESCOLAR,1983-06-25,1987-06-25,ESC. NORMAL VERACRUZ,0.0,Titulo,NO
545390,LIC. EN EDUCACION SECUNDARIA CON ESPECIALIDAD EN ESPAÑOL,2012-08-21,2012-08-22,ESCUELA NORMAL SUPERIOR DE TEHUACAN,0.0,Titulo,NO
548768,LIC. EDUCACION FISICA Y RECREACION,2004-08-19,2004-08-20,"ESC.SUP.DE EDYC,.DEL ESTADO DE JALISCO",0.0,Pasante,SI
544968,Secundaria,2005-06-03,2006-05-26,E.S.T.E. # 5,8.9,Certificado,NO
555304,,,,UNIVERSIDAD DE  GUADALAJARA,76.51,Certificado,SI
544494,ORTODONCIA,2011-03-15,2011-03-18,UNIVERSIDAD DE  GUADALAJARA,0.0,Diploma,SI
544827,LIC .MEDICO CIRUJANO Y PARTERO,2000-02-21,2006-03-12,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,NO
565019,LICENCIATURA EN ADMINISTRACION,2010-06-28,2015-06-28,UNIVERSIDAD DE  GUADALAJARA,0.0,Certificado,SI
4520610,MEDICO CIRUJANO,1985-02-26,1991-02-26,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4537177,CONTADURIA PUBLICA,1992-05-03,1997-05-03,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4509947,INGENIERIA CIVIL,2008-01-11,2013-01-11,UNIVERSIDAD DE  GUADALAJARA,0.0,Certificado,SI
4503132,Preparatoria,1998-01-03,2001-01-03,UNIVERSIDAD DE  GUADALAJARA,0.0,Certificado,NO
4523741,PSICOLOGIA,2012-12-07,2016-12-07,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4506634,QUIMICO FARMACEUTICA BIOLOGA,2000-12-11,2005-12-11,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4507482,GENETICA HUMANA,2013-11-23,2016-11-23,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4503039,QUIMICO FARCO-BIOLOGO,2007-11-24,2011-11-24,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
557742,CULTURA FISICA Y DEPORTES,2006-02-24,2010-02-24,UNIVERSIDAD DE  GUADALAJARA,0.0,Diploma,SI
4575366,DISEÑO INDUSTRIAL,2013-07-20,2018-12-20,UNIVERSIDAD DE  GUADALAJARA,0.0,Acta Titulo,SI
575205,ING. EN COMPUTACION,2008-11-28,2011-07-27,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
570963,ABOGADO,,,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4568366,ABOGADO,1996-01-09,2000-01-09,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4568366,DERECHO CORPORATIVO,,,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4571391,FILOSFIA,1994-06-05,1999-06-05,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4562458,MEDICO CIRUJANO Y  PARTERO,2001-06-26,2007-06-26,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4557896,QUIMICA,2012-06-19,2017-06-19,UNIVERSIDAD DE  GUADALAJARA,0.0,Pasante,SI
4559588,PREPARATORIA # 1,2011-06-21,2014-06-21,UNIVERSIDAD DE  GUADALAJARA,0.0,Certificado,SI
4559612,Preparatoria,,,UNIVERSIDAD DE  GUADALAJARA,0.0,Certificado,SI
4562458,FARMACOLOGIA,2017-03-21,2018-03-21,UNIVERSIDAD DE  GUADALAJARA,0.0,Acta Titulo,SI
4570725,TURISMO,2003-07-31,2007-07-31,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4565077, CIENCIAS EN BIOLOGIA MOLECULAR EN MEDICINA,2013-11-23,2017-11-23,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4572943,ENFERMERIA ,2010-08-15,2014-08-15,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4572943,DISEÑO GRAFICO,1997-08-15,2001-08-15,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4573076,LETRAS,1993-01-09,1999-01-09,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4678225,INGENIERO EN COMUNICACIONES Y ELECTRONICA,2007-08-13,2011-12-16,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4707732,ESPECIALIDAD EN INMUNOLOGIA CLINICA Y ALERGIA,,,UNIVERSIDAD DE  GUADALAJARA,0.0,Acta Titulo,SI
4663436,ABOGADO,2000-07-03,2005-07-20,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4653130,QUIMICA,2010-06-12,2014-06-12,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4664992,MAESTRIA EN CIENCIAS DE LA SALUD EN EL TRABAJO,2016-09-12,2018-09-12,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4674463,ING. AGRONOMO,,,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4623809,HEMATOLOGIA,,,UNIVERSIDAD DE  GUADALAJARA,0.0,Pasante,NO
4625515,Preparatoria,2013-01-18,2016-01-18,UNIVERSIDAD DE  GUADALAJARA,0.0,Certificado,SI
4571391,LINGÜISTICA APLICADA,,,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4624626,HEMATOLOGIA,,,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
4625601,Preparatoria,2002-02-05,2006-02-05,UNIVERSIDAD DE  GUADALAJARA,0.0,Certificado,SI
4648358,ENFERMERIA ,2014-01-29,2018-01-29,UNIVERSIDAD DE  GUADALAJARA,0.0,Pasante,SI
4646611,Preparatoria,,,UNIVERSIDAD DE  GUADALAJARA,0.0,Certificado,SI
4641142,ING. BIOMEDICA,2008-03-06,2013-03-06,UNIVERSIDAD DE  GUADALAJARA,0.0,Titulo,SI
548641,DIPLOMADO EN ADMINISTRACION GERENCIAL DEL RECURSO HIDRICO,2009-08-21,2009-08-22,EXECUTIVE,0.0,Diploma,SI
546272,LIC. EN INGENIERIA EN SISTEMAS COMPUTACIONALES,2008-09-16,2008-09-17,UNIV.DEL DESARROLLO EMPRESARIAL Y PEDAGOGICO,0.0,Titulo,SI
548191,MAESTRIA EN DISEÑO FOTOGRAFICO,2013-01-24,2013-01-25,"UNIV, IBEROAMERICANA LEON",0.0,Diploma,SI
548191,MAESTRIA EN DISEÑO FOTOGRAFICO,2013-01-24,2013-01-25,UNIV. IBEROAMERICANA LEON,0.0,Diploma,SI
546681,Secundaria,1995-07-17,1995-07-18,sec.tec.138,0.0,Constancia,SI
545417,Preparatoria,2001-07-18,2003-07-18,CEDEX,0.0,Constancia,SI
545424,Secundaria,2009-07-16,2014-07-17,FRANCISCA CHAVEZ COSRTEZ,8.0,Certificado,SI
547972,LIC. NEGOCIOS INTERNACIONALES,2012-04-22,2012-04-23,UNIVERSIDAD INTERNACIONAL,0.0,Pasante,SI
562713,Preparatoria,2016-05-03,2016-05-05,UNIVERSIDAD INTERNACIONAL,0.0,Certificado,SI
546980,Primaria,1981-07-28,1982-07-28,NOCTURNA 88 LAURA APODACA,0.0,Certificado,SI
547044,LIC.DISEÑO GRAFICO Y PUBLICIDAD,2001-07-29,2004-07-29,CEDIM,0.0,Titulo,SI
553409,,2011-07-17,2011-07-18,U.DE G.,76.42,Certificado,SI
546959,Primaria,2013-08-15,2013-08-16,PRIM.P/ADULTOS,8.1,Certificado,SI
573472,,2012-07-13,2012-07-16,U.DE G.,0.0,Certificado,SI
546887,LIC. EN ENFERMERIA,2007-08-04,2012-08-04,ESC.ENFERMERIA IMSS,0.0,Titulo,SI
546674,Secundaria,1984-06-28,1984-06-29,ESC. SEC. 236,8.0,Certificado,SI
548751,LIC. MEDICO CIIRUJANO,1996-08-07,2002-08-07,ESC.MEDICO MILITAR,0.0,Titulo,SI
548751,ESPECIALIDAD EN REUROLOGIA ADULTOS,2011-02-05,2011-03-01,"CONSEJO MEXICANAO DE NEUROLOGIA, A.C.",0.0,Diploma,SI
546667,Preparatoria,2004-08-07,2007-08-07,PREPA. REGIONAL DE CHAPALA,0.0,Constancia,SI
547336,ESPECIALIDAD EN FORMACION DE EDUCADORES DE ADULTOS,2013-06-12,2013-06-13,UNIV. PEDAGOGICA NACIONAL,0.0,Titulo,SI
544968,"LA ACTITUD DE SERVICIO, ESENCIAL EN LA RELACIONES HUMANAS",2014-11-28,2014-12-04,U.A.G.,0.0,Constancia,SI
546492,,2008-08-01,2011-07-08,ANTONIO AUDIRAC,0.0,Certificado,SI
547185,LIC. EN PSICOLOGIA,2006-08-15,2010-08-15,"INSTITUTO EDUCATIVO LIPRO,A.C.",0.0,Titulo,SI
547185,DIPLOMADO EN CRIMINALISTICA,2012-10-27,2012-10-28,INSTITUTO JALISCIENSE EN CIIENCIAS FORENSES,0.0,Diploma,SI
546832,Preparatoria,2011-08-19,2014-08-19,UNIV.DE ESPECIALIDADES,0.0,Certificado,SI
547556,DIPLOMADO EN LOGISTICA,2012-03-08,2012-03-09,JALTRADE,0.0,Diploma,SI
541796,CURSO DE CARACTERIZACION,2014-06-23,2014-07-11,CENTRO DE CAPACITACION MAYA,0.0,Diploma,SI
549688,Preparatoria,2010-10-14,2013-10-14,PREPA · 11,0.0,Certificado,SI
547415,LIC. CIENCIAS DE LA COMUNICACION,2004-08-29,2008-08-29,UNIVE.AUTONOMA DE SAN LUIS,0.0,Titulo,SI
548012,TECNICO EN MUSICA,2010-09-02,2014-09-02,C.U.A.A.D. ,0.0,Pasante,SI
555263,Preparatoria,2007-07-10,2010-07-10,PREPA · 4,86.05,Certificado,SI
555469,LIC. EN ADMINISTRACION DE MERCADOTECNIA,2014-02-20,2014-02-21,CETYS,0.0,Titulo,SI
547673,DIPLOMADO DESARROLLO DE HABILIDADES GERENCIALES,2012-06-19,2012-06-21,REAL DE MINAS,0.0,Constancia,SI
548926,Preparatoria,2014-01-24,2014-01-25,BACHILLERATOI MIXTO,0.0,Constancia,SI
548421,Secundaria,1985-06-27,1985-06-28,ESC.SEC.TEC. 36,7.5,Certificado,SI
540498,TALLER INTEGRAL DE COMPENSACIONES Y BENEFICIOS,2014-05-21,2014-05-22,PRODUCTIVITY SYSTEMS,0.0,Constancia,SI
544195,Secundaria,2011-08-25,2011-08-26,TEC.52,8.2,Certificado,SI
548634,DIPLOMADO FORMACION DE PROFESORES DE ESPAÑOL COMO LENGIUA  EXTRANJERA,2014-02-01,2014-08-23,INTERNACIONAL HOUSE TEACHER TRAINING,0.0,Certificado,SI
549107,CURSO INTENSIVO BIBLICO,2005-09-08,2005-09-09,INSTITUTO BIBLICO CATOLICO,0.0,Certificado,SI
548861,Preparatoria,2006-10-10,2009-10-10,CECYTEC 18,8.2,Constancia,SI
549200,Secundaria,1979-10-14,1982-10-14,C.E.M.,0.0,Diploma,SI
552383,ING. QUIMICA,2009-01-18,2009-01-19,INSTITUTO TEC. DE ESTUDIOS SUP.DE OCCIDENTE,0.0,Titulo,SI
570925,,,,COLEGIO DE BACHILLERES,0.0,Certificado,SI
548816,MAESTRIA EN CIENCIAS,2008-02-22,2011-05-22,THE GEORGE WASHIGTON UNIVERSITY,0.0,Pasante,SI
548971,MAESTRIA EN EDUCACION                                                                       ,2014-10-07,2014-10-08,UNVIERSIDAD SANTANDER,0.0,Titulo,SI
550031,MAESTRIA EN PSICOTERAPIA COGNITIVO CONDUCTUAL,2012-11-25,2012-11-26,INSTITUTO DE PSICOTERAPIA COGNITIVO CONDUCTUAL,0.0,Titulo,SI
549073,"CURSO DE INGLES BASICO, INTERMEDIO Y AVANZADO",1986-01-20,1986-10-30,INST.MEXICANO NORTEAMERICANO DE MICHOACAN,0.0,Diploma,SI
551425,LIC. EN ENFERMERIA,2012-06-15,2012-06-16,CTRO. EDUCATIVO JALISCO,0.0,Pasante,SI
555270,,1983-09-20,1983-09-22,"S,E,P.",0.0,Certificado,SI
550811,LIC. EN ADMINISTRACIION Y GESTIION EMPRESARIAL,2009-11-03,2013-11-03,UNIVERSIDAD POLITECNICA DE TULANCIGO,0.0,Pasante,SI
549183,Secundaria,1992-06-29,1992-06-30,FEDERAL 88,7.7,Certificado,SI
549190,Primaria,2006-03-26,2006-03-27,HEROES DE INDEPENDENCIA,9.0,Certificado,SI
544841,COMPUTACIÓN EN LA NUBE,2014-10-02,2014-11-13,UAG ,0.0,Constancia,SI
548964,REINGENIERIA DE PROCESOS,2015-03-24,2015-05-05,UAG    ,0.0,Constancia,SI
544054,ORTOGRAFIA Y REDACCION,2015-06-22,2015-07-03,UAG,0.0,Constancia,SI
547745,"LA ACTITUD DE SERVICIO, ESENCIAL EN LA RELACIONES HUMANAS",2014-12-01,2014-12-05,UAG    ,0.0,Constancia,SI
533230,ETIQUETA TELEFONICA,2014-05-27,2014-05-28,UAG,0.0,Constancia,SI
544683,EXCEL INTERMEDIO,2014-08-18,2014-09-05,UAG,0.0,Constancia,SI
549183,"LA ACTITUD DE SERVICIO, ESENCIAL EN LA RELACIONES HUMANAS",2014-11-28,2014-12-04,UAG    ,0.0,Constancia,SI
547752,"LA ACTITUD DE SERVICIO, ESENCIAL EN LA RELACIONES HUMANAS",2014-12-01,2014-12-05,UAG    ,0.0,Constancia,SI
561800,MODELO DE LIDERAZGO UAG,2016-04-12,2016-04-13,UAG    ,0.0,Constancia,SI
540034,"XI FORO INTERNACIONAL FE Y CIENCIA ""EDUCACION: FIN, FUNDAMENTOS Y ARQUETIPOS""",2015-10-23,2015-10-25,UAG    ,0.0,Constancia,SI
544425,"LA ACTITUD DE SERVICIO, ESENCIAL EN LA RELACIONES HUMANAS",2014-12-01,2014-12-05,UAG    ,0.0,Constancia,SI
542290,"LA ACTITUD DE SERVICIO, ESENCIAL EN LA RELACIONES HUMANAS",2014-12-01,2014-12-05,UAG    ,0.0,Constancia,SI
532145,PRODUCTIVIDAD PROFESIONAL ,2014-11-19,2014-12-08,UAG    ,0.0,Constancia,SI
539722,"LA ACTITUD DE SERVICIO, ESENCIAL EN LA RELACIONES HUMANAS",2014-11-28,2014-12-04,UAG    ,0.0,Constancia,SI
538493,"LA ACTITUD DE SERVICIO, ESENCIAL EN LA RELACIONES HUMANAS",2014-11-28,2014-12-04,UAG    ,0.0,Constancia,SI
545747,CALIDAD ENEL SERVICIO,2015-02-14,2015-02-28,UAG    ,0.0,Constancia,SI
532767,CALIDAD EN EL SERVICIO,2015-02-14,2015-02-28,UAG    ,0.0,Constancia,SI
545376,DISEÑO DE PROGRAMAS POR COMPETENCIAS DE RAZONAMIENTO CLÍNICO,2015-01-12,2015-01-16,UAG    ,0.0,Certificado,SI
549963,CALIDAD ENEL SERVICIO,2015-02-14,2015-02-28,UAG    ,0.0,Constancia,SI
535386,PRODUCTIVIDAD PROFESIONAL ,2014-11-19,2014-12-08,UAG    ,0.0,Constancia,SI
532475,"LA ACTITUD DE SERVICIO, ESENCIAL EN LA RELACIONES HUMANAS",2014-12-01,2015-03-06,UAG    ,0.0,Constancia,SI
549200,"LA ACTITUD DE SERVICIO, ESENCIAL EN LA RELACIONES HUMANAS",2014-12-01,2014-12-05,UAG    ,0.0,Constancia,SI
562861,"LIC,. EN NUTRICION",2014-06-27,2014-09-05,UAG    ,0.0,Titulo,SI
549839,ORTOGRAFIA Y REDACCION,2015-06-22,2015-07-03,UAG    ,0.0,Constancia,SI
549743,,1990-11-27,1996-11-27,LAZARO CARDENAS  ,0.0,Certificado,SI
570073,,2010-12-06,2013-12-06,LAZARO CARDENAS  ,0.0,Certificado,SI
548407,,2014-10-06,2014-10-20,U.A.G.  ,0.0,Constancia,SI
535616,MODELO DE LIDERAZGO UAG,2015-10-28,2015-10-29,UNIVERISIDAD AUTONOMA DE GUADALAJARA,0.0,Constancia,SI
2191735,MEDICO CIRUJANO Y  PARTERO,2011-01-10,2015-01-10,UNIVERDSIDAD AUTONOMA DE GUADALAJARA,0.0,Acta Titulo,NO
2353456,MEDICO CIRUJANO,2012-03-16,2015-02-16,UNIVERDSIDAD AUTONOMA DE GUADALAJARA,0.0,Titulo,SI
539148,REINGENIERIA DE PROCESOS,2015-03-24,2015-05-05,UAG    ,0.0,Constancia,SI
532808,REINGENIERIA DE PROCESOS,2015-03-24,2015-05-05,UAG    ,0.0,Constancia,SI
534253,REINGENIERIA DE PROCESOS,2015-03-24,2015-05-05,UAG    ,0.0,Constancia,SI
543505,PRODUCTIVIDAD PROFESIONAL,2014-12-05,2014-12-11,UAG    ,0.0,Constancia,SI
547374,PRODUCTIVIDAD PROFESIONAL,2014-12-05,2014-12-11,UAG    ,0.0,Constancia,SI
542159,EXCEL BASICO,2014-07-21,2014-08-01,UAG    ,0.0,Constancia,SI
532767,EXCEL INTERMEDIO,2014-08-18,2014-09-12,UAG    ,0.0,Constancia,SI
536062,EXCEL BASICO,2014-07-01,2014-07-15,UAG    ,0.0,Constancia,SI
539698,ETIQUETA TELEFONICA,2014-05-08,2014-05-09,UAG    ,0.0,Constancia,SI
542719,"LA ACTITUD DE SERVICIO, ESENCIAL EN LA RELACIONES HUMANAS",2014-12-01,2014-12-05,UAG    ,0.0,Constancia,SI
540663,"LA ACTITUD DE SERVICIO, ESENCIAL EN LA RELACIONES HUMANAS",2014-12-01,2014-12-05,UAG    ,0.0,Constancia,SI
540388,"LA ACTITUD DE SERVICIO, ESENCIAL EN LA RELACIONES HUMANAS",2014-12-01,2014-12-05,UAG    ,0.0,Constancia,SI
542166,"LA ACTITUD DE SERVICIO, ESENCIAL EN LA RELACIONES HUMANAS",2014-11-28,2014-12-04,UAG    ,0.0,Constancia,SI
533175,MODELO DE LIDERAZGO UAG,2016-04-12,2016-04-13,UAG    ,0.0,Constancia,SI
537872,MODELO DE LIDERAZGO UAG,2016-04-12,2016-04-13,UAG    ,0.0,Constancia,SI
547367,MODELO DE LIDERAZGO UAG,2015-11-28,2015-11-29,UAG    ,0.0,Constancia,SI
557924,MODELO DE LIDERAZGO UAG,2015-11-28,2015-11-29,UAG    ,0.0,Constancia,SI
551456,MODELO DE LIDERAZGO UAG,2015-11-25,2015-11-26,UAG    ,0.0,Constancia,SI
541961,"LA ACTITUD DE SERVICIO, ESENCIAL EN LA RELACIONES HUMANAS",2014-11-28,2014-12-04,UAG    ,0.0,Constancia,SI
533670,ORTOGRAFIA Y REDACCION,2014-11-12,2014-12-08,UAG    ,0.0,Constancia,SI
551205,COMPUTACION BASICA,2015-03-02,2015-03-25,UAG    ,0.0,Constancia,SI
550031,DISEÑO DE PROGRAMAS POR COMPETENCIAS DE RAZONAMIENTO CLÍNICO,2015-01-12,2015-01-16,UAG    ,0.0,Certificado,SI
548359,,,,URBANA 142,0.0,N/I,SI
549121,ORTOGRAFIA AVANZADA,2015-02-06,2015-03-27,UAG    ,0.0,Constancia,SI
546894,TE QUEREMOS INTEGRADO,,,UAG    ,0.0,Constancia,SI
541387,TE QUEREMOS INTEGRADO,,,UAG    ,0.0,Constancia,SI
547202,INTRODUCCIÓN AL SOLIDWORKS,2015-04-30,2015-05-11,UAG    ,0.0,Constancia,SI
544858,EXCEL INTERMEDIO,2014-08-18,2014-09-05,UAG    ,0.0,Constancia,SI
542300,"LA ACTITUD DE SERVICIO, ESENCIAL EN LA RELACIONES HUMANAS",2014-12-01,2014-12-05,UAG    ,0.0,Constancia,SI
554398,MODELO DE LIDERAZGO UAG,2016-04-12,2016-04-13,UAG    ,0.0,Constancia,SI
539911,MODELO DE LIDERAZGO UAG,2016-04-12,2016-04-13,UAG    ,0.0,Constancia,SI
537834,"LA ACTITUD DE SERVICIO, ESENCIAL EN LA RELACIONES HUMANAS",2014-12-01,2014-12-05,UAG    ,0.0,Constancia,SI
548854,ORTOGRAFIA Y REDACCION,2014-11-12,2014-12-08,UAG    ,0.0,Constancia,SI
534473,PRODUCTIVIDAD PROFESIONAL ,2014-11-19,2014-12-08,UAG    ,0.0,Constancia,SI
539818,CALIDAD EN EL SERVICIO,2015-02-14,2015-02-28,UAG    ,0.0,Constancia,SI
546959,"LA ACTITUD DE SERVICIO, ESENCIAL EN LA RELACIONES HUMANAS",2014-12-01,2014-12-05,UAG    ,0.0,Constancia,SI
543859,MODELO DE LIDERAZGO UAG,2015-11-28,2015-11-29,UAG    ,0.0,Constancia,SI
551353,BIOLOGIA MOLECULAR E INGENIERIA GENETICA,2006-09-13,2006-09-14,UNIV. AUTONOMA DE NUEVO LEON,0.0,Titulo,SI
4667597,LICENCIATURA EN MEDICO CIRUJANO Y PARTERO,2005-08-01,2012-08-01,UNIV. AUTONOMA DE NUEVO LEON,79.5,Titulo,SI
536440,ESPECIALIDAD EN OFTAMOLOGIA,2016-08-22,2019-08-22,UNIV. AUTONOMA DE NUEVO LEON,0.0,Titulo,SI
561879,,2010-09-01,2014-07-31,UAG    ,8.9,Constancia,SI
544030,,2008-01-06,2011-01-20,ANEXA #14,0.0,Certificado,SI
550347,,2014-04-20,2015-01-06,UNIVRSIDAD DE ESPECIALIDADES,0.0,Titulo,NO
550354,LIC. DISEÑOINDUSTRIal,2004-01-09,2010-07-01,UNIV. AUTONOM DE SAN LUIS POTOSI,0.0,Titulo,NO
550897,CIENCIAS DE LA  COMUNICACION,2007-01-01,2011-01-01,UNIVERSIDAD ENRIQUE DIAZ DE LEON,0.0,Titulo,SI
561848,LICENCIATURA EN CIENCIAS DE LA COMUNICACION,2013-04-18,2016-04-29,UNIVERSIDAD ENRIQUE DIAZ DE LEON,0.0,Pasante,SI
4688947,LICENCIATURA EN DERECHO,2014-07-15,2018-08-08,UNIVERSIDAD ENRIQUE DIAZ DE LEON,0.0,Pasante,SI
4584838,ADMINISTRACION DE EMPRESAS,2011-03-14,2015-03-14,UNIVERSIDAD ENRIQUE DIAZ DE LEON,0.0,Titulo,SI
4526700,ARQUITECTURA,,,UNIVERSIDAD ENRIQUE DIAZ DE LEON,0.0,Pasante,SI
550866,Secundaria,2007-07-05,2007-07-06,SEC.MIXTA 36,7.6,Certificado,SI
550914,MASTRIA EN GERENCIA Y POLITICA EDUCATIVA,2013-11-06,2013-11-07,CEUBC,0.0,Titulo,SI
555885,LIC. EN INGENIERO INDUSTRIAL,2002-02-05,2007-02-05,INSTITUTO TECNOLOGICO DE ZACATECAS,0.0,Titulo,SI
544274,IMAGEN PROFESIONAL ,2015-05-04,2015-05-13,UNIVERSIDAD AUTONOMA DE GUDALAJARA,0.0,Constancia,SI
551243,Primaria,2002-02-09,2009-02-09,MATILDE LOERA,9.4,Constancia,SI
552709,ESPECIALIDAD EN ENFERMERIA MEDICO QUIRURGICA,1994-03-11,1995-02-13,ENFERMERA JOSEFINA DUEÑAS MONTOYA.A.C.,0.0,Diploma,SI
552709,DIPLOMADO BASICO DE LAPAROSCOPIA GINECOLOGICA,2009-01-08,2009-05-07,FEDERCION MEXICANA DE ENDOSCOPIA GENICOLOGICA,0.0,Diploma,SI
553636,LIC. CIRUJANO DENTISTA,1999-02-16,2004-02-16,UNIVERSIDD VERACRUZANA,0.0,Titulo,SI
552709,DIPLOMADO DE hISTEROSCOIA,2009-12-17,2009-12-18,FEDERC.MEX. DE ENDOSCOPIA GINECOLOGICA,0.0,Diploma,SI
552709,DIPLOMADO AVANZADO DE LAPAROSCOPIA GINECOLOGICA,2009-05-08,2009-09-03,HIOSP.REGIONAL DR.VALENTIN GOMEZ FARIAS,0.0,Diploma,SI
551281,Preparatoria,2007-07-10,2007-07-11,PREPARATORIA REGINAL ,0.0,Constancia,SI
551858,MAESTRIA EN DERECHO PUBLICO,2014-02-10,2014-02-15,UNIVERSIDD PANAMERICANA,0.0,Pasante,SI
552840,MAESTRIA EN GESTION CULTURAL,2014-12-03,2014-12-04,UNIVERSIDAD CARLOS III DE MADRID,0.0,Titulo,SI
551535,Preparatoria,2013-10-13,2013-10-21,PREPARATORIA REGIONAL DE CHAPALA,0.0,Constancia,SI
555964,,2010-03-01,2012-12-30,PREPARATORIA REGIONAL DE CHAPALA,83.54,Certificado,SI
551913,Secundaria,1978-06-29,1978-06-30,SEC. TEC. 387,0.0,Certificado,SI
4720685,PREARATORIA,2014-05-02,2014-05-03,BEA,0.0,Certificado,SI
4667267,LIC. TURISMO,2013-01-01,2017-06-30,UDG,0.0,Acta Titulo,SI
563671,Preparatoria,1993-07-13,1993-07-15,UDG,0.0,Certificado,SI
562476,ING. AGRICOLA,2005-02-23,2005-02-25,UDG,0.0,Pasante,SI
4680811,TECNICO EN ADMINISTRACION,2018-10-02,2019-10-02,COLEGIO DE BACHILLER,0.0,Certificado,SI
551267,,,,ACADEMY,0.0,Certificado,SI
555524,MODELO DE LIDERAZGO UAG,2016-04-12,2016-04-13,UAG    ,0.0,Constancia,SI
560083,MODELO DE LIDERAZGO UAG,2016-04-12,2016-04-13,UAG    ,0.0,Constancia,SI
552307,Secundaria,2014-12-10,2014-12-11,"SEC,. FORANEA · 1",7.3,Certificado,SI
552826,TECNICO EN ADMINISTRACION,2012-07-05,2012-07-06,INSTITUTO TECNICO CULTURAL,0.0,Pasante,SI
556327,LIC. SISTEMAS DE COMPUTACION ADMINISTRATIVA,2005-08-10,2005-08-11,UNIV. VALLE DE MEXICO,0.0,Titulo,SI
552448,TECNICO EN TURISMO,2006-07-06,2006-07-07,COCOCYTEJ,0.0,Certificado,SI
552730,Preparatoria,2014-12-05,2014-12-06,CENTRO DE ESTUDIOS AMERICA,0.0,Constancia,SI
552314,LIC. EN INFOIRMATICA,1995-01-01,2000-01-01,INSTITUTO TECNOLOGICO CIUDAD GUZMAN,0.0,Certificado,NO
